time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,-1.1713723429429708,1.2946774079135974,16.283476796675185,6.269755341149896,0.14597929903320406,0.0,-1.5312727485357018,1.1000094488372394,4.727323160523517,-0.17998351341012975,0.05262507521207377,0.0,449.42084988466837,450.6885123665555,451.1905291778016,449.65306795816696
2.520000000000002,-1.266090171299062,1.3603285549891557,16.56850548592592,6.2589459712562885,0.1491263193844068,0.0,-1.6262790999836618,1.0873328434722398,4.773352917248422,-0.18163173717627135,0.05099744805443535,0.0,444.47462896505635,444.3429544572921,444.6477536043205,444.4811894990911
2.580000000000002,-1.3672695230915262,1.4249499573788948,16.860835092448408,6.260876428177243,0.15411703981627056,0.0,-1.7468434832591113,1.0670259025679887,4.969923160615819,-0.22208662946469193,0.03452810447651535,0.0,490.5452667229909,489.3216431102537,493.0208509858077,489.98900435101683
2.640000000000002,-1.4748743198391414,1.488483833687609,17.158747914022474,6.2475546814248215,0.17022792856343738,0.0,-1.8414012889232514,1.0496106855505278,4.960209219575503,-0.22192514734499186,-0.0077346571130613995,0.0,431.72742452784377,428.14624115079624,428.9336596681981,428.8965733109152
2.700000000000002,-1.5890309487760987,1.550596773211577,17.45977212940025,6.234399093887749,0.1716483742285666,0.0,-1.9639305397250757,1.01946160477718,5.07330288350529,-0.22766914720627537,-0.024020528573046547,0.0,469.2368933473486,467.9708524186254,469.2018669356358,468.7088134396014
2.760000000000002,-1.710309581164931,1.6106998544399185,17.766025087506712,6.221446139521312,0.1734813155926327,0.0,-2.078837589610815,0.9827390206429649,5.134713577310737,-0.23816086787513302,-0.005362560678943745,0.0,452.96126063953136,454.4595192306113,455.0264933690851,454.1337598934218
2.820000000000002,-1.8382035676094477,1.6684602254469736,18.07413230731599,6.208881249154199,0.1731944123601341,0.0,-2.1843205622744337,0.9414875131535476,5.135420859004964,-0.22492588453850754,-0.008933604905789224,0.0,435.1969421314508,434.89798994530736,435.5960651219062,436.64611624404137
2.880000000000002,-1.972180266989126,1.723669499110047,18.380729080965185,6.205262406880459,0.179391188075539,0.0,-2.282101777418868,0.8985770580781021,5.084480520698327,-0.2605752277199386,0.018315950929100103,0.0,419.0084968445645,421.3712244307673,418.72865808351213,415.5549377257662
2.940000000000002,-2.1127486872908956,1.7759369279997184,18.687702471550054,6.190909702562154,0.18068361806341482,0.0,-2.403630541482993,0.8423171977872008,5.14748424320942,-0.2742374148749506,0.022081459934352336,0.0,455.57914318307024,455.88012153355135,456.56691134534725,455.4064095600284
3.000000000000002,-2.2608100840514713,1.824465668877322,18.99922491239794,6.1757260030539864,0.18595721193463266,0.0,-2.5322618419465486,0.7738220399243896,5.23583989809154,-0.2630332437434546,-0.0009195927768779338,0.0,465.5669473836069,463.7634581358359,464.6368815811649,465.44430468211476
3.0600000000000023,-2.4167188648600497,1.8685698755799462,19.316160679275452,6.1635889147299565,0.1862314377174119,0.0,-2.6647064167690884,0.6951358333529772,5.3280123845567156,-0.24328668592049377,-0.00852016649923347,0.0,468.28155202521685,467.68991457047514,466.292125604262,467.76989746690435
3.1200000000000023,-2.581296433096259,1.9072969015214358,19.64185703838764,6.149094308167712,0.20590493114003117,0.0,-2.8232361002460244,0.5942775330252581,5.526657138269042,-0.24077952195933308,0.039509962309022775,0.0,498.3426719357276,501.84169409544387,501.5888243684273,501.7194879805209
3.1800000000000024,-2.7549143958628384,1.9402619159615697,19.974997019072557,6.141103093131168,0.22120089878600346,0.0,-2.9654377693998177,0.5039140576870514,5.577036685321316,-0.21412237301929296,-0.00109172729947697,0.0,462.3823757009673,459.1722472133299,458.1769448476926,460.2402427647553
3.2400000000000024,-2.9376573225025657,1.9674524274361431,20.31254129825402,6.132900585550445,0.22539640086844948,0.0,-3.1263142076660415,0.4017217005691818,5.673494837803869,-0.19168434175538943,0.020352525977144008,0.0,474.747486457734,476.3902615073237,475.79503544270824,477.47132721202127
3.3000000000000025,-3.1295755689760334,1.9887575796373362,20.653338382536216,6.132424762899353,0.22886100534747555,0.0,-3.271292746253367,0.3084837998304079,5.685976112010963,-0.15649228727178408,0.0027009212872909335,0.0,452.56046993951935,451.13706371759775,450.1302762417967,452.9390994215978
3.3600000000000025,-3.329374306695176,2.0050222614640276,20.991091622910346,6.123173074115293,0.22962094287121193,0.0,-3.3889265440922673,0.23298489171442577,5.572738954944122,-0.1619341376872654,-0.007053884352169767,0.0,410.5499377794458,409.6833051332596,410.33989078736784,409.8303143641008
3.4200000000000026,-3.53786394383113,2.015531127531179,21.328759665421224,6.114082109435412,0.23117216781886896,0.0,-3.5608223731063675,0.11652728081930139,5.681831580835434,-0.15439148314733567,-0.023693291230668777,0.0,482.7966836214049,481.53949515521856,482.2154831965755,482.7631048889368
3.4800000000000026,-3.7568923393176834,2.018818881081437,21.67338575434408,6.112356903445281,0.24907777366586714,0.0,-3.7417327209282023,-0.006833236201199584,5.8040598621704955,-0.12549201293200568,0.023280408125269852,0.0,486.54190109566855,490.04680348501364,488.04071292630545,490.1758886967472
3.5400000000000027,-3.9862108211914853,2.0152870169860773,22.02175515901825,6.107446212106749,0.2526799946276723,0.0,-3.9025466619506277,-0.11120171113771785,5.807728165509244,-0.1444608627788597,0.03839248328192545,0.0,454.7880022130448,455.99730160818666,455.1882625158945,453.6517810996569
3.6000000000000028,-4.226429153528929,2.0046114167516795,22.374737968389123,6.0999172738529275,0.2554294436585822,0.0,-4.1048425923574845,-0.2452303558213148,5.95691594712411,-0.1339107121049048,0.04460500250268949,0.0,500.24474504954543,500.6976607160724,500.99833696054776,501.74898597168414
3.660000000000003,-4.477146186704141,1.9869489394413509,22.730121033035772,6.092026649344541,0.25875759584647096,0.0,-4.252802106361651,-0.3440968912302526,5.889005672708326,-0.13078442993802863,0.03447938331135716,0.0,436.3598568877384,435.5144825722743,434.95005145720773,435.1952123883187
3.720000000000003,-4.736749363038871,1.963296144221131,23.08110693763011,6.085006856734811,0.2638538958162018,0.0,-4.401160119491033,-0.444828475083472,5.810337588725629,-0.12194959476348903,0.052377465950947534,0.0,432.44015690985276,433.94650605158654,431.0298961284946,431.76063488683997
3.780000000000003,-5.005130776017078,1.9336853412055153,23.426506109595945,6.083682188937832,0.26790844432153005,0.0,-4.5453739234411685,-0.5422576611688028,5.703031458087335,-0.14999293257237276,0.06170657019736955,0.0,422.3760843291385,423.18235898624016,423.92269428473224,421.48852227811244
3.840000000000003,-5.283568922316583,1.897250970521425,23.77011591985625,6.076911010309463,0.2716032756351794,0.0,-4.736213041133358,-0.6726802875854992,5.749644262300502,-0.1347972492182282,0.059775934292577174,0.0,473.69284348726546,473.5467271440522,473.3517638893828,474.501777691185
3.900000000000003,-5.572391078773737,1.853762126846674,24.112369696568802,6.078708177884151,0.27517792463354773,0.0,-4.8916490616247,-0.7767501245096997,5.6587904598575625,-0.17046039527816637,0.05868509372959128,0.0,430.48533763691853,430.39560106282295,432.10648673375243,429.0676114129002
3.960000000000003,-5.87037036342362,1.8042214645156909,24.448233542792902,6.0684779245686435,0.2810194188885289,0.0,-5.0416244664818,-0.8753143626580187,5.53657763027095,-0.17059984474665926,0.07421455017796345,0.0,419.9197645196179,421.2683679097881,418.9973940442827,418.95545121164605
4.020000000000002,-6.178548157477336,1.7478408191674153,24.78036009602762,6.061656151726515,0.28568942551758525,0.0,-5.231421935086857,-1.0044508746261274,5.533493978284663,-0.19207782877877047,0.06777034823080648,0.0,460.9900384934824,460.48423038267975,461.2320297344504,459.5028441952753
4.080000000000001,-6.498002967595424,1.6837725148394964,25.111470976660883,6.054431073178847,0.2901038710616213,0.0,-5.417529417206751,-1.131643455847121,5.502855945102669,-0.17053279345091024,0.0731447259244238,0.0,452.7660990425559,453.20196755465,452.78315340368385,454.48124276487874
4.14,-6.828348671206697,1.6122540954382174,25.4394007244974,6.044660248206235,0.29453070991931174,0.0,-5.59451410495055,-1.252976339549513,5.42765600320672,-0.16419868520917943,0.06949078301918167,0.0,439.45007232257524,439.15105819173726,440.17212568283037,440.66871771282905
4.199999999999998,-7.168674611181803,1.5339055669537547,25.760343916718817,6.035771753348278,0.2990120369733269,0.0,-5.750312229452677,-1.3592551667703876,5.270475426668652,-0.15458062995010372,0.06205607044670655,0.0,411.7191582818034,411.06440253914315,411.98420473910846,412.80716314908057
4.259999999999997,-7.52036821041505,1.4475485642587633,26.07779154689327,6.026658258600229,0.3034956499535548,0.0,-5.973198587125584,-1.5198710128966535,5.309781557052847,-0.16034276573808856,0.05122917356776538,0.0,479.2303496420703,478.40860184754445,479.19910704538904,478.7395272631562
4.319999999999996,-7.884706650925302,1.352103933502282,26.39485886923283,6.021269843148424,0.3072758294518936,0.0,-6.171864314279371,-1.6619256727457787,5.258464456045694,-0.13897610666633678,0.05931391924226924,0.0,452.3846421205412,453.0372152506703,450.5532992060182,452.2561919355443
4.379999999999995,-8.260768664533197,1.2483324774696098,26.70783511118946,6.022526295351437,0.3112807260599064,0.0,-6.364066756177655,-1.796970658453419,5.173716502707645,-0.10622339661727061,0.0506995409640725,0.0,442.57633646172536,441.86874524694065,440.59893221026164,443.28415253347845
